SN,Date,Open,High,Low,LTP,CHANGE,Volume,Adjusted_Close
126,2023-08-01,468.80,480.00,462.10,466.00,-1.69,"110,535.00","51,864,632.60"
127,2023-07-31,473.90,481.00,468.60,474.00,0.85,"96,879.00","46,133,118.50"
128,2023-07-30,478.00,485.00,468.00,470.00,-1.67,"115,672.00","54,666,317.20"
129,2023-07-27,490.00,492.00,478.00,478.00,-1.87,"173,200.00","83,660,573.60"
130,2023-07-26,498.00,499.00,485.00,487.10,-0.96,"142,367.00","69,779,438.00"
131,2023-07-25,500.40,504.00,490.40,491.80,-1.72,"123,003.00","60,902,374.40"
132,2023-07-24,508.00,513.00,500.10,500.40,-2.04,"193,182.00","97,571,138.30"
133,2023-07-23,507.00,516.00,504.00,510.80,1.17,"206,880.00","105,427,189.40"
134,2023-07-20,499.80,515.00,499.80,504.90,-1.00,"173,777.00","88,259,472.40"
135,2023-07-19,516.00,516.00,508.60,510.00,-0.70,"164,408.00","84,204,343.90"
136,2023-07-18,516.20,525.00,513.00,513.60,-0.47,"301,695.00","156,390,333.70"
137,2023-07-17,517.10,517.10,502.00,516.00,1.78,"212,261.00","108,464,899.60"
138,2023-07-16,507.00,514.90,504.00,507.00,0.00,"308,820.00","156,945,064.50"
139,2023-07-13,500.00,514.00,498.00,507.00,2.18,"318,517.00","161,509,096.80"
140,2023-07-12,490.00,503.00,485.20,496.20,1.27,"186,206.00","92,316,248.40"
141,2023-07-11,495.00,502.00,488.00,490.00,0.04,"258,735.00","127,813,719.40"
142,2023-07-10,500.00,510.00,488.10,489.80,-1.65,"504,920.00","249,186,992.70"
143,2023-07-09,500.00,512.80,492.00,498.00,0.20,"371,250.00","186,072,060.00"
144,2023-07-06,515.00,518.00,491.00,497.00,-2.32,"308,562.00","153,683,428.20"
145,2023-07-05,535.00,535.00,505.00,508.80,-3.82,"270,713.00","139,088,920.30"
146,2023-07-04,542.60,542.60,520.40,529.00,-0.56,"214,583.00","113,384,502.40"
147,2023-07-03,548.00,549.00,530.00,532.00,-3.10,"443,519.00","239,445,785.10"
148,2023-07-02,569.00,574.00,548.00,549.00,-1.60,"762,109.00","425,654,707.90"
149,2023-06-28,517.00,557.90,517.00,557.90,10.00,"1,523,712.00","837,036,791.90"
150,2023-06-27,470.30,507.20,470.30,507.20,10.00,"24,091.00","12,154,377.30"
151,2023-06-26,420.00,461.10,420.00,461.10,10.00,"4,364.00","2,009,685.70"
152,2023-06-25,388.70,419.20,388.70,419.20,10.00,"5,728.00","2,400,285.70"
153,2023-06-22,350.00,381.10,350.00,381.10,0.00,"1,694.00","643,813.70"
1,2024-02-29,380.00,382.40,376.00,376.00,-1.05,"43,934.00","16,610,896.40"
2,2024-02-28,386.00,393.00,378.30,380.00,-1.55,"36,740.00","14,043,036.20"
3,2024-02-27,394.00,394.00,380.00,386.00,-0.28,"30,885.00","11,887,284.10"
4,2024-02-26,382.00,387.50,380.00,387.10,1.36,"36,567.00","14,016,550.10"
5,2024-02-25,383.00,387.00,380.00,381.90,-0.34,"58,650.00","22,440,725.00"
6,2024-02-22,390.00,391.00,383.00,383.20,-1.21,"36,663.00","14,149,172.90"
